Material,Wholesaler,HLs,Dates,Date Difference
63481,29379657,"[1.2, 0.48, 0.6, 0.96, 0.6, 1.2, 0.6, 0.6, 0.6, 1.2, 1.2, 1.2, 0.6]","[Timestamp('2019-08-14 00:00:00'), Timestamp('2019-08-28 00:00:00'), Timestamp('2019-09-26 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2020-02-24 00:00:00'), Timestamp('2020-06-09 00:00:00'), Timestamp('2020-06-22 00:00:00'), Timestamp('2020-06-25 00:00:00'), Timestamp('2020-07-09 00:00:00'), Timestamp('2020-07-22 00:00:00'), Timestamp('2020-08-03 00:00:00'), Timestamp('2020-08-17 00:00:00'), Timestamp('2020-09-08 00:00:00')]","[14, 29, 63, 88, 106, 13, 3, 14, 13, 12, 14, 22, 1]"
63481,29378966,[0.48],[Timestamp('2020-01-07 00:00:00')],[1]
63481,29430384,[6.72],[Timestamp('2019-10-01 00:00:00')],[1]
63481,29379613,"[3.36, 3.36, 1.44, 0.48, 0.48, 1.8, 0.48, 0.96, 0.96, 1.92, 1.92, 0.0, 3.36, 0.96]","[Timestamp('2019-09-02 00:00:00'), Timestamp('2019-11-14 00:00:00'), Timestamp('2020-02-27 00:00:00'), Timestamp('2020-04-20 00:00:00'), Timestamp('2020-05-06 00:00:00'), Timestamp('2020-05-19 00:00:00'), Timestamp('2020-06-09 00:00:00'), Timestamp('2020-06-26 00:00:00'), Timestamp('2020-07-27 00:00:00'), Timestamp('2020-08-07 00:00:00'), Timestamp('2020-08-24 00:00:00'), Timestamp('2020-08-31 00:00:00'), Timestamp('2020-09-07 00:00:00'), Timestamp('2020-09-28 00:00:00')]","[73, 105, 53, 16, 13, 21, 17, 31, 11, 17, 7, 7, 21, 1]"
63481,29379604,"[0.48, 0.48, 0.48, 0.48, 0.0, 0.48]","[Timestamp('2019-09-05 00:00:00'), Timestamp('2019-11-04 00:00:00'), Timestamp('2020-04-16 00:00:00'), Timestamp('2020-05-27 00:00:00'), Timestamp('2020-09-04 00:00:00'), Timestamp('2020-09-29 00:00:00')]","[60, 164, 41, 100, 25, 1]"
63481,29756769,"[0.48, 0.48, 0.48]","[Timestamp('2020-02-03 00:00:00'), Timestamp('2020-06-05 00:00:00'), Timestamp('2020-10-20 00:00:00')]","[123, 137, 1]"
63481,29379593,"[1.08, 0.6, 0.48, 0.96, 0.6, 3.0, 1.44, 1.44, 3.36, 3.36, 0.96, 3.36, 0.96]","[Timestamp('2019-08-19 00:00:00'), Timestamp('2019-09-10 00:00:00'), Timestamp('2020-01-14 00:00:00'), Timestamp('2020-02-05 00:00:00'), Timestamp('2020-03-16 00:00:00'), Timestamp('2020-06-08 00:00:00'), Timestamp('2020-07-17 00:00:00'), Timestamp('2020-07-22 00:00:00'), Timestamp('2020-08-04 00:00:00'), Timestamp('2020-08-18 00:00:00'), Timestamp('2020-08-20 00:00:00'), Timestamp('2020-09-15 00:00:00'), Timestamp('2020-09-30 00:00:00')]","[22, 126, 22, 40, 84, 39, 5, 13, 14, 2, 26, 15, 1]"
63481,29379863,"[0.6, 4.2, 4.2]","[Timestamp('2020-06-19 00:00:00'), Timestamp('2020-09-17 00:00:00'), Timestamp('2020-09-29 00:00:00')]","[90, 12, 1]"
63481,29379623,[3.36],[Timestamp('2020-08-07 00:00:00')],[1]
63481,29379836,"[0.48, 0.48, 0.96, 0.48, 0.48, 0.48, 0.48, 0.96]","[Timestamp('2019-09-03 00:00:00'), Timestamp('2019-11-05 00:00:00'), Timestamp('2020-06-04 00:00:00'), Timestamp('2020-07-09 00:00:00'), Timestamp('2020-07-28 00:00:00'), Timestamp('2020-07-29 00:00:00'), Timestamp('2020-08-20 00:00:00'), Timestamp('2021-01-05 00:00:00')]","[63, 212, 35, 19, 1, 22, 138, 1]"
63481,29379896,"[0.6, 0.48]","[Timestamp('2019-09-19 00:00:00'), Timestamp('2019-11-06 00:00:00')]","[48, 1]"
63481,29379628,[1.2],[Timestamp('2019-08-09 00:00:00')],[1]
63481,29379001,"[0.48, 0.48, 0.48, 0.48, 0.48, 0.96, 0.48, 0.48, 0.48]","[Timestamp('2019-12-11 00:00:00'), Timestamp('2020-01-23 00:00:00'), Timestamp('2020-02-20 00:00:00'), Timestamp('2020-04-24 00:00:00'), Timestamp('2020-05-12 00:00:00'), Timestamp('2020-06-05 00:00:00'), Timestamp('2020-06-11 00:00:00'), Timestamp('2020-06-24 00:00:00'), Timestamp('2020-08-24 00:00:00')]","[43, 28, 64, 18, 24, 6, 13, 61, 1]"
63481,29727962,[0.48],[Timestamp('2019-09-09 00:00:00')],[1]
63481,29379101,"[0.96, 0.48, 1.2, 0.96, 0.48, 0.96, 0.96, 1.92, 0.48, 0.48]","[Timestamp('2019-09-10 00:00:00'), Timestamp('2020-01-24 00:00:00'), Timestamp('2020-05-28 00:00:00'), Timestamp('2020-06-25 00:00:00'), Timestamp('2020-08-05 00:00:00'), Timestamp('2020-08-09 00:00:00'), Timestamp('2020-08-20 00:00:00'), Timestamp('2020-09-10 00:00:00'), Timestamp('2020-09-24 00:00:00'), Timestamp('2020-11-03 00:00:00')]","[136, 125, 28, 41, 4, 11, 21, 14, 40, 1]"
63481,29379015,[0.6],[Timestamp('2020-09-23 00:00:00')],[1]
63481,29804035,"[10.08, 13.44, 3.36, 6.72, 6.72, 6.72, 3.36, 3.36, 6.72, 6.72, 3.36, 6.72, 3.36, 3.36, 3.36, 6.72, 10.08, 6.72, 13.44, 6.72, 10.08, 10.08, 13.44, 6.72, 0.0, 0.0, 10.08, 6.72, 3.36, 3.36, 3.36, 3.36]","[Timestamp('2019-08-01 00:00:00'), Timestamp('2019-08-12 00:00:00'), Timestamp('2019-08-19 00:00:00'), Timestamp('2019-08-29 00:00:00'), Timestamp('2019-09-19 00:00:00'), Timestamp('2020-01-29 00:00:00'), Timestamp('2020-02-28 00:00:00'), Timestamp('2020-04-15 00:00:00'), Timestamp('2020-04-23 00:00:00'), Timestamp('2020-05-13 00:00:00'), Timestamp('2020-05-19 00:00:00'), Timestamp('2020-05-24 00:00:00'), Timestamp('2020-05-26 00:00:00'), Timestamp('2020-05-27 00:00:00'), Timestamp('2020-06-08 00:00:00'), Timestamp('2020-06-09 00:00:00'), Timestamp('2020-06-11 00:00:00'), Timestamp('2020-06-23 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-07-27 00:00:00'), Timestamp('2020-07-30 00:00:00'), Timestamp('2020-08-03 00:00:00'), Timestamp('2020-08-07 00:00:00'), Timestamp('2020-08-24 00:00:00'), Timestamp('2020-08-31 00:00:00'), Timestamp('2020-09-04 00:00:00'), Timestamp('2020-10-28 00:00:00'), Timestamp('2020-12-09 00:00:00'), Timestamp('2021-01-12 00:00:00'), Timestamp('2021-01-26 00:00:00'), Timestamp('2021-02-09 00:00:00'), Timestamp('2021-02-19 00:00:00')]","[11, 7, 10, 21, 132, 30, 47, 8, 20, 6, 5, 2, 1, 12, 1, 2, 12, 23, 11, 3, 4, 4, 17, 7, 4, 54, 42, 34, 14, 14, 10, 1]"
63481,29563563,"[20.16, 13.44, 13.44, 20.16, 20.16, 20.16, 6.72, 6.72, 8.4, 26.88, 13.44, 20.16, 13.44, 13.44, 40.32, 13.44, 33.6, 13.44, 6.72, 13.44, 6.72, 13.44, 6.72, 20.16]","[Timestamp('2019-08-14 00:00:00'), Timestamp('2019-12-04 00:00:00'), Timestamp('2020-01-15 00:00:00'), Timestamp('2020-02-19 00:00:00'), Timestamp('2020-04-02 00:00:00'), Timestamp('2020-04-15 00:00:00'), Timestamp('2020-04-28 00:00:00'), Timestamp('2020-05-06 00:00:00'), Timestamp('2020-05-14 00:00:00'), Timestamp('2020-05-19 00:00:00'), Timestamp('2020-05-26 00:00:00'), Timestamp('2020-06-08 00:00:00'), Timestamp('2020-06-10 00:00:00'), Timestamp('2020-06-19 00:00:00'), Timestamp('2020-06-23 00:00:00'), Timestamp('2020-08-11 00:00:00'), Timestamp('2020-08-17 00:00:00'), Timestamp('2020-08-25 00:00:00'), Timestamp('2020-08-26 00:00:00'), Timestamp('2020-11-04 00:00:00'), Timestamp('2020-12-21 00:00:00'), Timestamp('2021-01-12 00:00:00'), Timestamp('2021-01-21 00:00:00'), Timestamp('2021-02-10 00:00:00')]","[112, 42, 35, 43, 13, 13, 8, 8, 5, 7, 13, 2, 9, 4, 49, 6, 8, 1, 70, 47, 22, 9, 20, 1]"
63481,29750335,"[6.72, 10.08, 3.36, 3.36, 3.36, 3.36, 3.36, 6.72, 3.36, 3.36, 3.36, 6.72, 6.72, 6.72, 6.72, 3.36, 3.36]","[Timestamp('2019-08-01 00:00:00'), Timestamp('2019-08-13 00:00:00'), Timestamp('2019-10-14 00:00:00'), Timestamp('2019-11-21 00:00:00'), Timestamp('2019-12-12 00:00:00'), Timestamp('2020-01-10 00:00:00'), Timestamp('2020-02-20 00:00:00'), Timestamp('2020-05-14 00:00:00'), Timestamp('2020-06-01 00:00:00'), Timestamp('2020-06-05 00:00:00'), Timestamp('2020-06-11 00:00:00'), Timestamp('2020-07-03 00:00:00'), Timestamp('2020-07-24 00:00:00'), Timestamp('2020-08-07 00:00:00'), Timestamp('2020-08-20 00:00:00'), Timestamp('2020-10-07 00:00:00'), Timestamp('2021-01-14 00:00:00')]","[12, 62, 38, 21, 29, 41, 84, 18, 4, 6, 22, 21, 14, 13, 48, 99, 1]"
63481,29986364,"[3.36, 3.36, 3.36, 4.2, 3.36, 8.4, 4.2, 4.2, 4.2, 6.12, 3.36, 4.2, 0.0, 0.96, 6.72, 3.36, 3.36, 3.36]","[Timestamp('2019-10-01 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2020-02-11 00:00:00'), Timestamp('2020-04-15 00:00:00'), Timestamp('2020-04-21 00:00:00'), Timestamp('2020-05-12 00:00:00'), Timestamp('2020-05-22 00:00:00'), Timestamp('2020-05-27 00:00:00'), Timestamp('2020-06-10 00:00:00'), Timestamp('2020-07-20 00:00:00'), Timestamp('2020-08-07 00:00:00'), Timestamp('2020-08-18 00:00:00'), Timestamp('2020-09-01 00:00:00'), Timestamp('2020-09-14 00:00:00'), Timestamp('2020-10-07 00:00:00'), Timestamp('2020-12-11 00:00:00'), Timestamp('2020-12-17 00:00:00'), Timestamp('2021-01-24 00:00:00')]","[56, 77, 64, 6, 21, 10, 5, 14, 40, 18, 11, 14, 13, 23, 65, 6, 38, 1]"
63481,29983887,"[6.72, 3.36, 3.36, 3.36]","[Timestamp('2019-09-09 00:00:00'), Timestamp('2020-06-11 00:00:00'), Timestamp('2020-07-20 00:00:00'), Timestamp('2020-08-27 00:00:00')]","[276, 39, 38, 1]"
82315,29379853,[0.99],[Timestamp('2021-01-11 00:00:00')],[1]
82315,29379626,[0.99],[Timestamp('2021-01-13 00:00:00')],[1]
82315,29379646,[0.99],[Timestamp('2021-01-28 00:00:00')],[1]
82315,29974413,"[0.99, 0.99, 0.99, 0.99, 2.97]","[Timestamp('2020-11-02 00:00:00'), Timestamp('2020-12-02 00:00:00'), Timestamp('2021-01-11 00:00:00'), Timestamp('2021-01-20 00:00:00'), Timestamp('2021-02-08 00:00:00')]","[30, 40, 9, 19, 1]"
82315,29446255,"[4.95, 9.9, 9.9, 4.95]","[Timestamp('2020-10-13 00:00:00'), Timestamp('2020-11-19 00:00:00'), Timestamp('2020-12-29 00:00:00'), Timestamp('2021-02-08 00:00:00')]","[37, 40, 41, 1]"
82315,29986364,"[0.99, 1.98]","[Timestamp('2020-12-11 00:00:00'), Timestamp('2021-01-24 00:00:00')]","[44, 1]"
82315,29983887,[4.05],[Timestamp('2020-08-27 00:00:00')],[1]
59874,29606863,"[9.504, 9.504, 9.504, 4.752, 4.752, 9.504, 14.256, 4.752, 9.504, 14.256, 23.76, 9.504, 19.008, 9.504, 4.752, 9.504, 4.752, 9.504, 9.504, 4.752, 4.752, 9.504, 9.504, 28.512, 4.752, 19.008]","[Timestamp('2019-08-14 00:00:00'), Timestamp('2019-08-28 00:00:00'), Timestamp('2019-09-03 00:00:00'), Timestamp('2019-09-27 00:00:00'), Timestamp('2019-10-03 00:00:00'), Timestamp('2019-10-08 00:00:00'), Timestamp('2019-10-29 00:00:00'), Timestamp('2019-11-14 00:00:00'), Timestamp('2019-11-21 00:00:00'), Timestamp('2019-12-04 00:00:00'), Timestamp('2019-12-19 00:00:00'), Timestamp('2020-01-07 00:00:00'), Timestamp('2020-01-29 00:00:00'), Timestamp('2020-02-27 00:00:00'), Timestamp('2020-03-09 00:00:00'), Timestamp('2020-06-09 00:00:00'), Timestamp('2020-06-12 00:00:00'), Timestamp('2020-06-22 00:00:00'), Timestamp('2020-06-29 00:00:00'), Timestamp('2020-07-07 00:00:00'), Timestamp('2020-07-17 00:00:00'), Timestamp('2020-07-23 00:00:00'), Timestamp('2020-07-29 00:00:00'), Timestamp('2020-09-07 00:00:00'), Timestamp('2020-10-15 00:00:00'), Timestamp('2020-10-22 00:00:00')]","[14, 6, 24, 6, 5, 21, 16, 7, 13, 15, 19, 22, 29, 11, 92, 3, 10, 7, 8, 10, 6, 6, 40, 38, 7, 1]"
59874,29378784,"[4.752, 4.752, 4.752, 4.752, 2.4552, 4.752, 9.504]","[Timestamp('2019-08-27 00:00:00'), Timestamp('2019-10-03 00:00:00'), Timestamp('2019-12-06 00:00:00'), Timestamp('2019-12-23 00:00:00'), Timestamp('2020-06-23 00:00:00'), Timestamp('2020-07-03 00:00:00'), Timestamp('2020-08-28 00:00:00')]","[37, 64, 17, 183, 10, 56, 1]"
59874,29379853,"[0.792, 0.792, 0.792, 0.792, 0.792, 0.792, 0.792]","[Timestamp('2019-10-24 00:00:00'), Timestamp('2019-12-21 00:00:00'), Timestamp('2020-05-02 00:00:00'), Timestamp('2020-06-10 00:00:00'), Timestamp('2020-09-01 00:00:00'), Timestamp('2020-10-24 00:00:00'), Timestamp('2021-01-11 00:00:00')]","[58, 133, 39, 83, 53, 79, 1]"
59874,29379855,"[4.752, 4.752, 4.752, 4.752, 4.752, 4.752, 0.792, 4.752, 4.752, 9.504, 9.504, 4.752, 9.504, 4.752, 4.752, 4.752, 4.752, 4.752, 4.752, 4.752]","[Timestamp('2019-08-28 00:00:00'), Timestamp('2019-09-20 00:00:00'), Timestamp('2019-10-21 00:00:00'), Timestamp('2019-11-05 00:00:00'), Timestamp('2019-11-08 00:00:00'), Timestamp('2019-12-09 00:00:00'), Timestamp('2020-01-13 00:00:00'), Timestamp('2020-01-14 00:00:00'), Timestamp('2020-01-27 00:00:00'), Timestamp('2020-03-02 00:00:00'), Timestamp('2020-03-18 00:00:00'), Timestamp('2020-06-15 00:00:00'), Timestamp('2020-06-29 00:00:00'), Timestamp('2020-08-04 00:00:00'), Timestamp('2020-08-11 00:00:00'), Timestamp('2020-08-12 00:00:00'), Timestamp('2020-08-27 00:00:00'), Timestamp('2020-09-14 00:00:00'), Timestamp('2020-09-15 00:00:00'), Timestamp('2020-11-13 00:00:00')]","[23, 31, 15, 3, 31, 35, 1, 13, 35, 16, 89, 14, 36, 7, 1, 15, 18, 1, 59, 1]"
59874,29379861,"[1.584, 0.792, 0.792, 0.792, 1.584, 0.792, 0.792, 0.792, 1.584, 0.792, 0.792, 1.584, 1.584, 0.792, 1.584, 2.376]","[Timestamp('2019-08-29 00:00:00'), Timestamp('2019-10-28 00:00:00'), Timestamp('2019-11-18 00:00:00'), Timestamp('2019-12-04 00:00:00'), Timestamp('2020-01-28 00:00:00'), Timestamp('2020-06-08 00:00:00'), Timestamp('2020-06-11 00:00:00'), Timestamp('2020-06-24 00:00:00'), Timestamp('2020-07-01 00:00:00'), Timestamp('2020-07-07 00:00:00'), Timestamp('2020-07-10 00:00:00'), Timestamp('2020-07-22 00:00:00'), Timestamp('2020-08-05 00:00:00'), Timestamp('2020-08-24 00:00:00'), Timestamp('2020-09-03 00:00:00'), Timestamp('2020-09-15 00:00:00')]","[60, 21, 16, 55, 132, 3, 13, 7, 6, 3, 12, 14, 19, 10, 12, 1]"
59874,29379635,"[4.752, 4.752, 4.752, 4.752, 4.752, 4.752, 4.752, 4.752, 9.504, 4.752, 4.752, 9.504]","[Timestamp('2019-08-30 00:00:00'), Timestamp('2019-09-16 00:00:00'), Timestamp('2019-10-21 00:00:00'), Timestamp('2019-11-19 00:00:00'), Timestamp('2019-12-26 00:00:00'), Timestamp('2020-01-13 00:00:00'), Timestamp('2020-02-21 00:00:00'), Timestamp('2020-03-13 00:00:00'), Timestamp('2020-06-16 00:00:00'), Timestamp('2020-07-27 00:00:00'), Timestamp('2020-08-03 00:00:00'), Timestamp('2020-09-10 00:00:00')]","[17, 35, 29, 37, 18, 39, 21, 95, 41, 7, 38, 1]"
59874,29378785,"[4.752, 9.504, 4.752, 4.752, 4.752, 4.752, 4.752, 4.752, 4.752, 4.752, 14.256, 4.752, 9.504, 4.752]","[Timestamp('2019-09-09 00:00:00'), Timestamp('2019-09-18 00:00:00'), Timestamp('2019-10-08 00:00:00'), Timestamp('2019-11-19 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2020-02-24 00:00:00'), Timestamp('2020-04-02 00:00:00'), Timestamp('2020-05-19 00:00:00'), Timestamp('2020-06-12 00:00:00'), Timestamp('2020-07-02 00:00:00'), Timestamp('2020-07-10 00:00:00'), Timestamp('2020-08-21 00:00:00'), Timestamp('2020-09-21 00:00:00'), Timestamp('2020-10-08 00:00:00')]","[9, 20, 42, 9, 88, 38, 47, 24, 20, 8, 42, 31, 17, 1]"
59874,29379661,"[4.752, 4.752, 0.792, 4.752, 4.752, 4.752, 4.752, 4.752]","[Timestamp('2019-08-22 00:00:00'), Timestamp('2019-10-23 00:00:00'), Timestamp('2020-01-21 00:00:00'), Timestamp('2020-01-23 00:00:00'), Timestamp('2020-02-19 00:00:00'), Timestamp('2020-06-11 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-08-28 00:00:00')]","[62, 90, 2, 27, 113, 35, 43, 1]"
59874,29635311,"[4.752, 57.024, 66.528, 76.032, 57.024]","[Timestamp('2019-09-18 00:00:00'), Timestamp('2019-10-10 00:00:00'), Timestamp('2019-12-17 00:00:00'), Timestamp('2019-12-20 00:00:00'), Timestamp('2020-12-28 00:00:00')]","[22, 68, 3, 374, 1]"
59874,29378992,"[0.792, 0.792, 0.792, 1.584, 0.792, 0.792, 1.584, 4.752, 1.584, 1.584, 0.792]","[Timestamp('2019-09-11 00:00:00'), Timestamp('2019-09-27 00:00:00'), Timestamp('2019-10-09 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2020-02-28 00:00:00'), Timestamp('2020-06-05 00:00:00'), Timestamp('2020-06-25 00:00:00'), Timestamp('2020-07-01 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-08-13 00:00:00'), Timestamp('2020-10-21 00:00:00')]","[16, 12, 51, 91, 98, 20, 6, 15, 28, 69, 1]"
59874,29379621,"[1.584, 0.792, 0.792, 0.792, 2.376, 0.792, 0.792, 0.792, 0.792, 2.376, 2.3760000000000003, 3.168, 1.584, 0.792]","[Timestamp('2019-09-11 00:00:00'), Timestamp('2019-10-01 00:00:00'), Timestamp('2019-10-16 00:00:00'), Timestamp('2019-10-31 00:00:00'), Timestamp('2019-12-03 00:00:00'), Timestamp('2019-12-18 00:00:00'), Timestamp('2020-01-27 00:00:00'), Timestamp('2020-01-31 00:00:00'), Timestamp('2020-02-10 00:00:00'), Timestamp('2020-06-24 00:00:00'), Timestamp('2020-08-07 00:00:00'), Timestamp('2020-09-24 00:00:00'), Timestamp('2020-10-21 00:00:00'), Timestamp('2020-11-12 00:00:00')]","[20, 15, 15, 33, 15, 40, 4, 10, 135, 44, 48, 27, 22, 1]"
59874,29379639,"[14.256, 14.256, 19.008, 19.008, 2.376, 23.76, 28.512, 33.264, 9.504, 33.264]","[Timestamp('2019-08-29 00:00:00'), Timestamp('2019-09-24 00:00:00'), Timestamp('2019-11-18 00:00:00'), Timestamp('2020-01-14 00:00:00'), Timestamp('2020-02-18 00:00:00'), Timestamp('2020-03-05 00:00:00'), Timestamp('2020-06-05 00:00:00'), Timestamp('2020-07-22 00:00:00'), Timestamp('2020-09-28 00:00:00'), Timestamp('2021-01-12 00:00:00')]","[26, 55, 57, 35, 16, 92, 47, 68, 106, 1]"
59874,29595514,"[19.008, 19.008, 9.504, 4.752, 9.504, 9.504, 19.008, 14.256, 9.504, 9.504, 9.504, 9.504, 4.752]","[Timestamp('2019-09-09 00:00:00'), Timestamp('2019-10-02 00:00:00'), Timestamp('2019-12-26 00:00:00'), Timestamp('2020-01-17 00:00:00'), Timestamp('2020-02-12 00:00:00'), Timestamp('2020-02-19 00:00:00'), Timestamp('2020-06-16 00:00:00'), Timestamp('2020-07-15 00:00:00'), Timestamp('2020-07-22 00:00:00'), Timestamp('2020-08-10 00:00:00'), Timestamp('2020-09-01 00:00:00'), Timestamp('2020-09-24 00:00:00'), Timestamp('2020-10-08 00:00:00')]","[23, 85, 22, 26, 7, 118, 29, 7, 19, 22, 23, 14, 1]"
59874,29379626,"[0.792, 0.792, 2.376, 1.584, 0.792, 3.168, 1.584, 3.168, 1.584, 3.168]","[Timestamp('2019-09-03 00:00:00'), Timestamp('2019-10-25 00:00:00'), Timestamp('2019-12-17 00:00:00'), Timestamp('2020-01-14 00:00:00'), Timestamp('2020-03-04 00:00:00'), Timestamp('2020-03-06 00:00:00'), Timestamp('2020-06-17 00:00:00'), Timestamp('2020-07-29 00:00:00'), Timestamp('2020-09-22 00:00:00'), Timestamp('2021-01-13 00:00:00')]","[52, 53, 28, 50, 2, 103, 42, 55, 113, 1]"
59874,29379862,"[0.792, 0.792, 0.792, 1.584, 0.792, 0.792, 0.792, 0.792, 0.792, 1.584, 1.584, 1.584, 1.584, 0.792, 2.376, 0.792, 0.792, 0.792]","[Timestamp('2019-08-26 00:00:00'), Timestamp('2019-09-10 00:00:00'), Timestamp('2019-09-23 00:00:00'), Timestamp('2019-10-15 00:00:00'), Timestamp('2019-11-12 00:00:00'), Timestamp('2019-12-17 00:00:00'), Timestamp('2020-01-06 00:00:00'), Timestamp('2020-01-20 00:00:00'), Timestamp('2020-02-03 00:00:00'), Timestamp('2020-03-02 00:00:00'), Timestamp('2020-05-18 00:00:00'), Timestamp('2020-06-17 00:00:00'), Timestamp('2020-07-06 00:00:00'), Timestamp('2020-08-05 00:00:00'), Timestamp('2020-08-25 00:00:00'), Timestamp('2020-09-15 00:00:00'), Timestamp('2020-10-05 00:00:00'), Timestamp('2021-01-13 00:00:00')]","[15, 13, 22, 28, 35, 20, 14, 14, 28, 77, 30, 19, 30, 20, 21, 20, 100, 1]"
59874,29799562,"[0.792, 0.792, 0.792, 0.792, 1.584, 1.584, 0.792, 0.792, 1.584]","[Timestamp('2019-09-20 00:00:00'), Timestamp('2019-10-11 00:00:00'), Timestamp('2019-11-13 00:00:00'), Timestamp('2020-01-20 00:00:00'), Timestamp('2020-01-30 00:00:00'), Timestamp('2020-03-02 00:00:00'), Timestamp('2020-06-02 00:00:00'), Timestamp('2020-07-03 00:00:00'), Timestamp('2020-09-07 00:00:00')]","[21, 33, 68, 10, 32, 92, 31, 66, 1]"
59874,29379695,"[0.792, 0.792, 0.792, 0.792, 0.792, 0.792, 1.584, 0.792, 1.584, 1.584, 1.584]","[Timestamp('2019-10-02 00:00:00'), Timestamp('2019-10-10 00:00:00'), Timestamp('2019-10-25 00:00:00'), Timestamp('2019-11-06 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-12-16 00:00:00'), Timestamp('2020-06-04 00:00:00'), Timestamp('2020-07-03 00:00:00'), Timestamp('2020-07-20 00:00:00'), Timestamp('2020-08-03 00:00:00'), Timestamp('2020-09-07 00:00:00')]","[8, 15, 12, 20, 20, 171, 29, 17, 14, 35, 1]"
59874,29563814,"[4.752, 4.752, 4.752, 4.752]","[Timestamp('2019-09-03 00:00:00'), Timestamp('2019-12-04 00:00:00'), Timestamp('2020-05-06 00:00:00'), Timestamp('2020-08-13 00:00:00')]","[92, 154, 99, 1]"
59874,29379067,"[0.792, 0.792, 1.584, 0.792, 0.792, 0.792, 1.584, 0.792, 0.792]","[Timestamp('2019-10-24 00:00:00'), Timestamp('2019-12-10 00:00:00'), Timestamp('2020-01-13 00:00:00'), Timestamp('2020-02-17 00:00:00'), Timestamp('2020-04-20 00:00:00'), Timestamp('2020-06-01 00:00:00'), Timestamp('2020-07-08 00:00:00'), Timestamp('2020-09-07 00:00:00'), Timestamp('2021-01-19 00:00:00')]","[47, 34, 35, 63, 42, 37, 61, 134, 1]"
59874,29379676,"[0.792, 1.584, 0.792, 0.792, 1.584, 0.792, 1.584, 1.584, 2.376, 4.2768, 4.752, 4.752]","[Timestamp('2019-08-09 00:00:00'), Timestamp('2019-08-22 00:00:00'), Timestamp('2019-08-23 00:00:00'), Timestamp('2019-09-06 00:00:00'), Timestamp('2019-10-22 00:00:00'), Timestamp('2019-11-13 00:00:00'), Timestamp('2020-01-09 00:00:00'), Timestamp('2020-01-15 00:00:00'), Timestamp('2020-02-11 00:00:00'), Timestamp('2020-06-10 00:00:00'), Timestamp('2020-06-22 00:00:00'), Timestamp('2020-08-26 00:00:00')]","[13, 1, 14, 46, 22, 57, 6, 27, 120, 12, 65, 1]"
59874,29379841,"[4.752, 2.376, 4.752, 4.752]","[Timestamp('2020-01-06 00:00:00'), Timestamp('2020-06-15 00:00:00'), Timestamp('2020-07-17 00:00:00'), Timestamp('2021-01-21 00:00:00')]","[161, 32, 188, 1]"
59874,29379116,"[4.752, 4.752, 4.752]","[Timestamp('2019-11-13 00:00:00'), Timestamp('2020-01-23 00:00:00'), Timestamp('2020-10-07 00:00:00')]","[71, 258, 1]"
59874,29379830,"[4.752, 4.752, 0.792, 0.792]","[Timestamp('2019-11-12 00:00:00'), Timestamp('2020-02-18 00:00:00'), Timestamp('2020-09-01 00:00:00'), Timestamp('2020-10-12 00:00:00')]","[98, 196, 41, 1]"
59874,29379283,"[0.792, 4.752, 1.584, 1.584, 1.584, 4.752, 2.376, 5.544, 1.584, 0.792]","[Timestamp('2019-11-22 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2020-01-17 00:00:00'), Timestamp('2020-01-28 00:00:00'), Timestamp('2020-02-11 00:00:00'), Timestamp('2020-02-18 00:00:00'), Timestamp('2020-06-23 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-08-05 00:00:00'), Timestamp('2021-01-26 00:00:00')]","[3, 53, 11, 14, 7, 126, 23, 20, 174, 1]"
59874,29379684,"[3.168, 2.376, 9.504, 4.752, 4.752]","[Timestamp('2019-08-19 00:00:00'), Timestamp('2019-11-13 00:00:00'), Timestamp('2019-12-23 00:00:00'), Timestamp('2020-06-09 00:00:00'), Timestamp('2020-08-21 00:00:00')]","[86, 40, 169, 73, 1]"
