,Material,Wholesaler,HLs,Dates
1189,33335,29379829,"[4.2, 4.2, 1.8, 4.2, 1.8, 4.2, 4.2, 4.2, 4.2, 8.4, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 8.4, 8.4, 8.4, 1.8, 1.2, 4.2]","[Timestamp('2019-08-09 00:00:00'), Timestamp('2019-08-26 00:00:00'), Timestamp('2019-10-14 00:00:00'), Timestamp('2019-11-04 00:00:00'), Timestamp('2019-12-05 00:00:00'), Timestamp('2019-12-13 00:00:00'), Timestamp('2020-02-06 00:00:00'), Timestamp('2020-04-15 00:00:00'), Timestamp('2020-04-28 00:00:00'), Timestamp('2020-05-20 00:00:00'), Timestamp('2020-06-02 00:00:00'), Timestamp('2020-06-04 00:00:00'), Timestamp('2020-06-25 00:00:00'), Timestamp('2020-07-06 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-07-23 00:00:00'), Timestamp('2020-07-31 00:00:00'), Timestamp('2020-08-06 00:00:00'), Timestamp('2020-08-10 00:00:00'), Timestamp('2020-08-27 00:00:00'), Timestamp('2020-12-28 00:00:00'), Timestamp('2021-01-19 00:00:00'), Timestamp('2021-02-15 00:00:00')]"
1190,33335,29378785,"[12.6, 8.4, 8.4, 4.2, 8.4, 4.2, 4.2, 4.2, 46.2, 1.2, 8.4, 25.2, 25.2, 25.2, 29.4, 12.600000000000001, 25.2, 46.199999999999996, 25.2, 71.4, 113.4, 4.2, 12.6, 29.4, 8.4, 0.0, 0.0, 0.0, 16.8, 16.8, 8.4, 8.4, 21.0, 8.4, 8.4, 12.6]","[Timestamp('2019-08-26 00:00:00'), Timestamp('2019-08-27 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2020-02-06 00:00:00'), Timestamp('2020-02-18 00:00:00'), Timestamp('2020-02-19 00:00:00'), Timestamp('2020-02-24 00:00:00'), Timestamp('2020-03-16 00:00:00'), Timestamp('2020-04-02 00:00:00'), Timestamp('2020-04-07 00:00:00'), Timestamp('2020-04-09 00:00:00'), Timestamp('2020-04-24 00:00:00'), Timestamp('2020-04-30 00:00:00'), Timestamp('2020-05-04 00:00:00'), Timestamp('2020-05-07 00:00:00'), Timestamp('2020-05-19 00:00:00'), Timestamp('2020-05-25 00:00:00'), Timestamp('2020-05-28 00:00:00'), Timestamp('2020-06-08 00:00:00'), Timestamp('2020-06-11 00:00:00'), Timestamp('2020-06-24 00:00:00'), Timestamp('2020-07-10 00:00:00'), Timestamp('2020-08-06 00:00:00'), Timestamp('2020-08-13 00:00:00'), Timestamp('2020-08-21 00:00:00'), Timestamp('2020-08-28 00:00:00'), Timestamp('2020-09-08 00:00:00'), Timestamp('2020-09-11 00:00:00'), Timestamp('2020-10-02 00:00:00'), Timestamp('2020-11-02 00:00:00'), Timestamp('2020-11-16 00:00:00'), Timestamp('2020-12-14 00:00:00'), Timestamp('2021-01-12 00:00:00'), Timestamp('2021-01-28 00:00:00'), Timestamp('2021-02-08 00:00:00'), Timestamp('2021-02-11 00:00:00')]"
1191,33335,29379661,"[4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 0.0, 1.8]","[Timestamp('2019-08-12 00:00:00'), Timestamp('2019-08-22 00:00:00'), Timestamp('2019-09-24 00:00:00'), Timestamp('2020-06-26 00:00:00'), Timestamp('2020-08-06 00:00:00'), Timestamp('2020-08-13 00:00:00'), Timestamp('2020-08-28 00:00:00'), Timestamp('2020-09-08 00:00:00'), Timestamp('2020-10-07 00:00:00')]"
1192,33335,29635311,"[4.2, 4.2, 8.4, 8.4, 8.4, 4.2, 4.2, 12.6, 8.4, 16.8, 4.2, 8.4, 4.2, 12.6, 12.6, 12.6, 4.2, 12.6, 12.6]","[Timestamp('2019-08-05 00:00:00'), Timestamp('2019-08-13 00:00:00'), Timestamp('2019-08-26 00:00:00'), Timestamp('2019-09-18 00:00:00'), Timestamp('2019-09-23 00:00:00'), Timestamp('2020-02-05 00:00:00'), Timestamp('2020-04-15 00:00:00'), Timestamp('2020-04-21 00:00:00'), Timestamp('2020-05-11 00:00:00'), Timestamp('2020-05-26 00:00:00'), Timestamp('2020-06-05 00:00:00'), Timestamp('2020-06-10 00:00:00'), Timestamp('2020-06-25 00:00:00'), Timestamp('2020-07-09 00:00:00'), Timestamp('2020-07-15 00:00:00'), Timestamp('2020-08-10 00:00:00'), Timestamp('2020-08-12 00:00:00'), Timestamp('2020-08-18 00:00:00'), Timestamp('2020-08-24 00:00:00')]"
1193,33335,29378992,"[0.6, 0.6, 0.6, 1.2, 0.6, 0.6, 0.6, 1.2, 0.6, 0.6]","[Timestamp('2020-02-18 00:00:00'), Timestamp('2020-05-19 00:00:00'), Timestamp('2020-06-05 00:00:00'), Timestamp('2020-06-15 00:00:00'), Timestamp('2020-06-25 00:00:00'), Timestamp('2020-07-28 00:00:00'), Timestamp('2020-08-13 00:00:00'), Timestamp('2020-10-21 00:00:00'), Timestamp('2020-10-23 00:00:00'), Timestamp('2021-01-12 00:00:00')]"
1194,33335,29379621,"[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]","[Timestamp('2019-09-11 00:00:00'), Timestamp('2019-10-08 00:00:00'), Timestamp('2020-02-28 00:00:00'), Timestamp('2020-06-09 00:00:00'), Timestamp('2020-06-24 00:00:00'), Timestamp('2020-07-06 00:00:00'), Timestamp('2020-08-07 00:00:00')]"
1195,33335,29379639,"[0.6, 0.6]","[Timestamp('2019-08-13 00:00:00'), Timestamp('2020-03-13 00:00:00')]"
1196,33335,29595514,"[8.4, 4.2, 16.8, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 16.8, 12.600000000000001, 8.4, 8.4, 4.2, 16.8, 12.6, 16.8, 4.2, 4.2, 4.2, 4.2, 21.0, 16.8, 12.6, 4.2, 16.8, 12.6, 8.4, 8.4, 4.2, 0.0, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2]","[Timestamp('2019-08-06 00:00:00'), Timestamp('2019-08-12 00:00:00'), Timestamp('2019-08-26 00:00:00'), Timestamp('2019-10-02 00:00:00'), Timestamp('2019-10-10 00:00:00'), Timestamp('2019-12-26 00:00:00'), Timestamp('2020-01-07 00:00:00'), Timestamp('2020-01-17 00:00:00'), Timestamp('2020-01-28 00:00:00'), Timestamp('2020-04-14 00:00:00'), Timestamp('2020-04-29 00:00:00'), Timestamp('2020-05-07 00:00:00'), Timestamp('2020-05-13 00:00:00'), Timestamp('2020-05-19 00:00:00'), Timestamp('2020-05-26 00:00:00'), Timestamp('2020-05-27 00:00:00'), Timestamp('2020-06-09 00:00:00'), Timestamp('2020-06-10 00:00:00'), Timestamp('2020-06-16 00:00:00'), Timestamp('2020-06-24 00:00:00'), Timestamp('2020-06-30 00:00:00'), Timestamp('2020-07-07 00:00:00'), Timestamp('2020-07-15 00:00:00'), Timestamp('2020-07-22 00:00:00'), Timestamp('2020-07-30 00:00:00'), Timestamp('2020-07-31 00:00:00'), Timestamp('2020-08-07 00:00:00'), Timestamp('2020-08-10 00:00:00'), Timestamp('2020-08-25 00:00:00'), Timestamp('2020-08-28 00:00:00'), Timestamp('2020-09-24 00:00:00'), Timestamp('2020-10-06 00:00:00'), Timestamp('2020-10-14 00:00:00'), Timestamp('2020-12-09 00:00:00'), Timestamp('2021-01-05 00:00:00'), Timestamp('2021-02-04 00:00:00'), Timestamp('2021-02-05 00:00:00'), Timestamp('2021-02-09 00:00:00')]"
1197,33335,29379626,"[1.2, 0.6, 2.4, 6.0, 4.2, 8.4, 8.4, 8.4]","[Timestamp('2019-09-03 00:00:00'), Timestamp('2019-11-18 00:00:00'), Timestamp('2020-02-11 00:00:00'), Timestamp('2020-03-04 00:00:00'), Timestamp('2020-05-22 00:00:00'), Timestamp('2020-06-03 00:00:00'), Timestamp('2020-07-29 00:00:00'), Timestamp('2020-07-31 00:00:00')]"
1198,33335,29379862,"[4.2, 1.2, 0.6, 4.2, 2.4, 1.2, 4.2, 4.2, 4.2, 4.2, 4.2, 0.0, 0.0, 1.8]","[Timestamp('2019-08-26 00:00:00'), Timestamp('2020-02-03 00:00:00'), Timestamp('2020-03-02 00:00:00'), Timestamp('2020-04-20 00:00:00'), Timestamp('2020-05-18 00:00:00'), Timestamp('2020-06-08 00:00:00'), Timestamp('2020-06-17 00:00:00'), Timestamp('2020-07-06 00:00:00'), Timestamp('2020-07-20 00:00:00'), Timestamp('2020-08-05 00:00:00'), Timestamp('2020-08-13 00:00:00'), Timestamp('2020-09-15 00:00:00'), Timestamp('2020-09-22 00:00:00'), Timestamp('2020-10-05 00:00:00')]"
1199,33335,40007881,"[0.0, 0.0, 12.6, 4.2]","[Timestamp('2020-09-01 00:00:00'), Timestamp('2020-09-29 00:00:00'), Timestamp('2020-10-15 00:00:00'), Timestamp('2021-02-11 00:00:00')]"
1200,33335,29379632,"[0.6, 0.6, 42.0, 0.6, 0.6, 1.2, 0.0, 0.0, 0.6]","[Timestamp('2019-08-01 00:00:00'), Timestamp('2020-02-25 00:00:00'), Timestamp('2020-05-05 00:00:00'), Timestamp('2020-05-20 00:00:00'), Timestamp('2020-06-09 00:00:00'), Timestamp('2020-07-20 00:00:00'), Timestamp('2020-08-14 00:00:00'), Timestamp('2020-08-20 00:00:00'), Timestamp('2020-11-25 00:00:00')]"
1201,33335,29799562,"[1.2, 1.2, 0.6, 0.6, 2.4, 4.2, 4.2, 1.8, 4.2, 4.2, 1.8, 0.0, 0.0, 1.2]","[Timestamp('2019-09-06 00:00:00'), Timestamp('2019-10-11 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-12-20 00:00:00'), Timestamp('2020-03-02 00:00:00'), Timestamp('2020-05-11 00:00:00'), Timestamp('2020-05-25 00:00:00'), Timestamp('2020-06-23 00:00:00'), Timestamp('2020-07-15 00:00:00'), Timestamp('2020-07-27 00:00:00'), Timestamp('2020-08-26 00:00:00'), Timestamp('2020-09-07 00:00:00'), Timestamp('2020-09-28 00:00:00'), Timestamp('2020-10-16 00:00:00')]"
1202,33335,29379695,"[4.2, 4.2, 4.2, 1.8, 1.2, 4.2, 4.2, 4.2, 8.4, 4.2, 8.4, 8.4, 8.4, 4.2, 4.2, 4.2, 4.2, 16.8, 4.2, 0.0, 4.2, 4.2, 4.2, 4.2]","[Timestamp('2019-08-16 00:00:00'), Timestamp('2019-09-06 00:00:00'), Timestamp('2019-11-19 00:00:00'), Timestamp('2019-12-16 00:00:00'), Timestamp('2020-01-13 00:00:00'), Timestamp('2020-01-24 00:00:00'), Timestamp('2020-02-25 00:00:00'), Timestamp('2020-04-15 00:00:00'), Timestamp('2020-04-28 00:00:00'), Timestamp('2020-05-13 00:00:00'), Timestamp('2020-05-20 00:00:00'), Timestamp('2020-05-28 00:00:00'), Timestamp('2020-06-04 00:00:00'), Timestamp('2020-06-15 00:00:00'), Timestamp('2020-06-19 00:00:00'), Timestamp('2020-06-25 00:00:00'), Timestamp('2020-06-29 00:00:00'), Timestamp('2020-07-09 00:00:00'), Timestamp('2020-08-12 00:00:00'), Timestamp('2020-09-07 00:00:00'), Timestamp('2020-10-08 00:00:00'), Timestamp('2020-12-16 00:00:00'), Timestamp('2021-01-18 00:00:00'), Timestamp('2021-02-03 00:00:00')]"
1203,33335,29563814,"[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]","[Timestamp('2019-08-19 00:00:00'), Timestamp('2019-09-03 00:00:00'), Timestamp('2020-05-25 00:00:00'), Timestamp('2020-06-10 00:00:00'), Timestamp('2020-08-04 00:00:00'), Timestamp('2020-08-13 00:00:00'), Timestamp('2020-08-27 00:00:00')]"
1204,33335,29379067,"[1.2, 0.6, 0.6, 1.2, 4.2, 1.8, 4.2, 0.0, 0.0, 1.8, 1.2, 4.2]","[Timestamp('2019-08-27 00:00:00'), Timestamp('2020-02-17 00:00:00'), Timestamp('2020-03-31 00:00:00'), Timestamp('2020-04-20 00:00:00'), Timestamp('2020-05-19 00:00:00'), Timestamp('2020-06-01 00:00:00'), Timestamp('2020-07-08 00:00:00'), Timestamp('2020-09-07 00:00:00'), Timestamp('2020-09-29 00:00:00'), Timestamp('2020-10-13 00:00:00'), Timestamp('2021-01-19 00:00:00'), Timestamp('2021-02-16 00:00:00')]"
1205,33335,29379841,"[0.6, 0.6, 0.6, 0.6, 1.8, 1.8, 0.0, 0.0, 0.0, 0.6]","[Timestamp('2019-08-28 00:00:00'), Timestamp('2019-09-24 00:00:00'), Timestamp('2020-06-15 00:00:00'), Timestamp('2020-06-25 00:00:00'), Timestamp('2020-07-02 00:00:00'), Timestamp('2020-07-22 00:00:00'), Timestamp('2020-09-09 00:00:00'), Timestamp('2020-09-21 00:00:00'), Timestamp('2020-09-29 00:00:00'), Timestamp('2020-10-22 00:00:00')]"
1206,33335,29379116,"[4.2, 4.2, 0.6, 1.2]","[Timestamp('2020-05-20 00:00:00'), Timestamp('2020-07-21 00:00:00'), Timestamp('2020-08-12 00:00:00'), Timestamp('2021-01-22 00:00:00')]"
1207,33335,29379610,"[0.6, 1.8, 4.2, 4.2, 4.2, 1.8, 1.8]","[Timestamp('2020-03-02 00:00:00'), Timestamp('2020-04-20 00:00:00'), Timestamp('2020-05-18 00:00:00'), Timestamp('2020-06-04 00:00:00'), Timestamp('2020-07-24 00:00:00'), Timestamp('2020-08-11 00:00:00'), Timestamp('2020-08-21 00:00:00')]"
1208,33335,29379830,"[4.2, 8.4, 8.4, 8.4, 8.4, 4.2, 4.2, 1.2]","[Timestamp('2020-02-18 00:00:00'), Timestamp('2020-04-28 00:00:00'), Timestamp('2020-05-26 00:00:00'), Timestamp('2020-07-09 00:00:00'), Timestamp('2020-07-10 00:00:00'), Timestamp('2020-07-27 00:00:00'), Timestamp('2020-08-19 00:00:00'), Timestamp('2021-01-25 00:00:00')]"
1209,33335,29379283,"[0.6, 1.2, 2.4, 4.2, 4.2]","[Timestamp('2020-01-17 00:00:00'), Timestamp('2020-02-18 00:00:00'), Timestamp('2020-06-04 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-07-27 00:00:00')]"
1210,33335,29379684,"[4.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 2.4, 2.4, 0.6]","[Timestamp('2019-08-02 00:00:00'), Timestamp('2019-09-17 00:00:00'), Timestamp('2019-09-19 00:00:00'), Timestamp('2020-05-25 00:00:00'), Timestamp('2020-06-09 00:00:00'), Timestamp('2020-06-25 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-07-30 00:00:00'), Timestamp('2020-08-12 00:00:00'), Timestamp('2020-10-13 00:00:00')]"
1211,33335,29379651,"[8.4, 4.2, 4.2, 8.4, 8.4, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 8.4, 4.2, 4.2, 8.4, 8.4, 4.2, 8.4, 4.2, 8.4, 8.4, 12.6, 8.4, 12.6, 16.8, 8.4, 0.0, 4.2]","[Timestamp('2019-08-09 00:00:00'), Timestamp('2019-08-22 00:00:00'), Timestamp('2019-09-02 00:00:00'), Timestamp('2019-09-05 00:00:00'), Timestamp('2019-09-17 00:00:00'), Timestamp('2019-09-23 00:00:00'), Timestamp('2019-10-03 00:00:00'), Timestamp('2019-10-14 00:00:00'), Timestamp('2019-10-30 00:00:00'), Timestamp('2019-11-18 00:00:00'), Timestamp('2019-12-17 00:00:00'), Timestamp('2019-12-19 00:00:00'), Timestamp('2019-12-26 00:00:00'), Timestamp('2020-01-15 00:00:00'), Timestamp('2020-01-29 00:00:00'), Timestamp('2020-03-09 00:00:00'), Timestamp('2020-04-22 00:00:00'), Timestamp('2020-05-22 00:00:00'), Timestamp('2020-05-28 00:00:00'), Timestamp('2020-06-04 00:00:00'), Timestamp('2020-06-25 00:00:00'), Timestamp('2020-07-02 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-07-28 00:00:00'), Timestamp('2020-08-06 00:00:00'), Timestamp('2020-08-12 00:00:00'), Timestamp('2020-08-21 00:00:00'), Timestamp('2020-08-27 00:00:00'), Timestamp('2020-09-18 00:00:00'), Timestamp('2021-01-27 00:00:00')]"
1212,33335,29379820,"[10.2, 6.6, 0.6, 2.4, 9.0, 0.0, 10.8, 4.2, 1.2, 8.4, 4.2, 4.2, 0.6, 1.8, 1.2, 8.4, 4.2, 1.8, 1.8, 1.8, 1.8]","[Timestamp('2019-08-02 00:00:00'), Timestamp('2019-08-21 00:00:00'), Timestamp('2019-11-19 00:00:00'), Timestamp('2020-01-24 00:00:00'), Timestamp('2020-05-04 00:00:00'), Timestamp('2020-05-06 00:00:00'), Timestamp('2020-05-19 00:00:00'), Timestamp('2020-06-01 00:00:00'), Timestamp('2020-06-02 00:00:00'), Timestamp('2020-06-03 00:00:00'), Timestamp('2020-06-08 00:00:00'), Timestamp('2020-06-12 00:00:00'), Timestamp('2020-07-07 00:00:00'), Timestamp('2020-07-17 00:00:00'), Timestamp('2020-07-21 00:00:00'), Timestamp('2020-07-23 00:00:00'), Timestamp('2020-07-29 00:00:00'), Timestamp('2020-07-30 00:00:00'), Timestamp('2020-08-07 00:00:00'), Timestamp('2020-08-17 00:00:00'), Timestamp('2021-02-08 00:00:00')]"
1213,33335,29379646,"[4.2, 4.2, 2.4, 1.8, 4.2, 4.2]","[Timestamp('2019-08-13 00:00:00'), Timestamp('2019-08-26 00:00:00'), Timestamp('2020-01-08 00:00:00'), Timestamp('2020-06-04 00:00:00'), Timestamp('2020-06-23 00:00:00'), Timestamp('2020-07-09 00:00:00')]"
1214,33335,29379556,"[3.6, 1.8, 4.2, 4.2, 4.2, 8.4, 8.4, 8.4]","[Timestamp('2020-06-09 00:00:00'), Timestamp('2020-06-16 00:00:00'), Timestamp('2020-06-19 00:00:00'), Timestamp('2020-06-25 00:00:00'), Timestamp('2020-07-06 00:00:00'), Timestamp('2020-07-15 00:00:00'), Timestamp('2020-08-06 00:00:00'), Timestamp('2020-08-13 00:00:00')]"
1215,33335,29563817,"[1.2, 1.8, 1.8, 1.8, 1.8]","[Timestamp('2020-05-21 00:00:00'), Timestamp('2020-06-03 00:00:00'), Timestamp('2020-06-13 00:00:00'), Timestamp('2020-07-24 00:00:00'), Timestamp('2020-08-07 00:00:00')]"
1216,33335,29379815,"[1.2, 1.2, 1.2, 1.2, 4.2, 1.2, 1.8, 4.2]","[Timestamp('2019-09-18 00:00:00'), Timestamp('2019-10-10 00:00:00'), Timestamp('2019-12-04 00:00:00'), Timestamp('2020-01-31 00:00:00'), Timestamp('2020-07-01 00:00:00'), Timestamp('2020-07-07 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-07-21 00:00:00')]"
1217,33335,29379625,"[2.4, 1.2, 4.2, 1.8, 1.2, 8.4, 8.4, 8.4, 4.2, 8.4, 4.2, 4.2, 4.2, 4.2, 2.4, 2.4, 4.2, 8.4, 8.4, 1.2]","[Timestamp('2019-09-03 00:00:00'), Timestamp('2019-11-20 00:00:00'), Timestamp('2020-02-14 00:00:00'), Timestamp('2020-02-21 00:00:00'), Timestamp('2020-04-28 00:00:00'), Timestamp('2020-05-18 00:00:00'), Timestamp('2020-05-27 00:00:00'), Timestamp('2020-06-09 00:00:00'), Timestamp('2020-06-16 00:00:00'), Timestamp('2020-06-22 00:00:00'), Timestamp('2020-06-23 00:00:00'), Timestamp('2020-06-29 00:00:00'), Timestamp('2020-07-01 00:00:00'), Timestamp('2020-07-02 00:00:00'), Timestamp('2020-07-06 00:00:00'), Timestamp('2020-07-20 00:00:00'), Timestamp('2020-07-28 00:00:00'), Timestamp('2020-07-29 00:00:00'), Timestamp('2020-08-06 00:00:00'), Timestamp('2021-02-02 00:00:00')]"
1218,33335,40016990,"[4.2, 4.2, 8.4]","[Timestamp('2020-12-16 00:00:00'), Timestamp('2021-01-04 00:00:00'), Timestamp('2021-02-02 00:00:00')]"
1219,33335,29379641,"[1.2, 0.6, 1.2, 1.2, 1.2, 1.2]","[Timestamp('2019-08-13 00:00:00'), Timestamp('2019-08-22 00:00:00'), Timestamp('2019-10-16 00:00:00'), Timestamp('2020-06-13 00:00:00'), Timestamp('2020-07-15 00:00:00'), Timestamp('2020-07-30 00:00:00')]"
1220,33335,29379865,"[1.2, 1.2, 0.6, 0.6, 0.6, 1.2, 1.2, 4.2, 8.4, 4.2, 4.2, 4.2, 4.2, 4.2, 0.0]","[Timestamp('2019-09-03 00:00:00'), Timestamp('2019-09-17 00:00:00'), Timestamp('2019-09-27 00:00:00'), Timestamp('2019-10-22 00:00:00'), Timestamp('2019-12-26 00:00:00'), Timestamp('2020-02-03 00:00:00'), Timestamp('2020-03-03 00:00:00'), Timestamp('2020-05-06 00:00:00'), Timestamp('2020-05-27 00:00:00'), Timestamp('2020-06-18 00:00:00'), Timestamp('2020-07-30 00:00:00'), Timestamp('2020-08-05 00:00:00'), Timestamp('2020-08-13 00:00:00'), Timestamp('2020-08-14 00:00:00'), Timestamp('2020-09-03 00:00:00')]"
1221,33335,29379622,"[0.6, 1.2, 0.6]","[Timestamp('2020-06-30 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-10-13 00:00:00')]"
1222,33335,29379566,[0.0],[Timestamp('2020-09-22 00:00:00')]
1223,33335,29563820,"[0.6, 0.6]","[Timestamp('2019-08-05 00:00:00'), Timestamp('2020-06-10 00:00:00')]"
1224,33335,29379838,"[1.2, 0.6, 0.6, 0.6, 0.6, 0.6, 1.2, 0.6, 0.6, 0.6]","[Timestamp('2019-08-05 00:00:00'), Timestamp('2020-02-25 00:00:00'), Timestamp('2020-06-03 00:00:00'), Timestamp('2020-06-16 00:00:00'), Timestamp('2020-06-24 00:00:00'), Timestamp('2020-07-02 00:00:00'), Timestamp('2020-07-15 00:00:00'), Timestamp('2020-07-29 00:00:00'), Timestamp('2020-08-05 00:00:00'), Timestamp('2020-08-26 00:00:00')]"
1225,33335,29379692,"[4.2, 4.2, 4.2, 4.2, 4.2, 0.0, 1.2]","[Timestamp('2019-08-19 00:00:00'), Timestamp('2020-05-20 00:00:00'), Timestamp('2020-07-15 00:00:00'), Timestamp('2020-07-29 00:00:00'), Timestamp('2020-08-05 00:00:00'), Timestamp('2020-09-22 00:00:00'), Timestamp('2021-02-17 00:00:00')]"
1226,33335,29379682,"[0.6, 1.2, 0.6, 4.2, 4.2, 2.4, 2.4]","[Timestamp('2019-08-30 00:00:00'), Timestamp('2020-01-27 00:00:00'), Timestamp('2020-02-12 00:00:00'), Timestamp('2020-06-02 00:00:00'), Timestamp('2020-07-09 00:00:00'), Timestamp('2020-08-03 00:00:00'), Timestamp('2020-08-12 00:00:00')]"
1227,33335,29563834,"[8.4, 8.4, 4.2, 4.2, 1.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 0.0]","[Timestamp('2019-08-09 00:00:00'), Timestamp('2019-08-27 00:00:00'), Timestamp('2020-01-02 00:00:00'), Timestamp('2020-02-11 00:00:00'), Timestamp('2020-05-27 00:00:00'), Timestamp('2020-06-05 00:00:00'), Timestamp('2020-07-10 00:00:00'), Timestamp('2020-07-22 00:00:00'), Timestamp('2020-07-27 00:00:00'), Timestamp('2020-08-05 00:00:00'), Timestamp('2020-08-17 00:00:00'), Timestamp('2020-09-22 00:00:00')]"
1228,33335,29563495,"[1.2, 1.2, 1.2, 1.8, 1.2, 1.2, 4.2, 4.2, 4.2, 1.8, 4.2, 4.2, 4.2, 4.2, 1.8, 0.6]","[Timestamp('2019-12-06 00:00:00'), Timestamp('2019-12-27 00:00:00'), Timestamp('2020-01-16 00:00:00'), Timestamp('2020-02-03 00:00:00'), Timestamp('2020-02-18 00:00:00'), Timestamp('2020-02-25 00:00:00'), Timestamp('2020-04-30 00:00:00'), Timestamp('2020-05-11 00:00:00'), Timestamp('2020-05-29 00:00:00'), Timestamp('2020-06-05 00:00:00'), Timestamp('2020-06-19 00:00:00'), Timestamp('2020-06-30 00:00:00'), Timestamp('2020-07-09 00:00:00'), Timestamp('2020-07-28 00:00:00'), Timestamp('2020-08-26 00:00:00'), Timestamp('2020-09-23 00:00:00')]"
1229,33335,29379673,"[12.6, 4.2, 4.2, 4.2, 1.8, 1.2, 4.2, 12.6, 3.0, 0.0, 0.0, 0.0, 2.4]","[Timestamp('2019-08-05 00:00:00'), Timestamp('2019-08-27 00:00:00'), Timestamp('2019-09-09 00:00:00'), Timestamp('2019-11-20 00:00:00'), Timestamp('2020-03-06 00:00:00'), Timestamp('2020-05-30 00:00:00'), Timestamp('2020-06-09 00:00:00'), Timestamp('2020-07-15 00:00:00'), Timestamp('2020-08-12 00:00:00'), Timestamp('2020-09-01 00:00:00'), Timestamp('2020-09-14 00:00:00'), Timestamp('2020-09-25 00:00:00'), Timestamp('2020-10-12 00:00:00')]"
1230,33335,29379633,"[1.2, 1.8, 1.2, 1.2, 0.6, 1.2, 1.2, 1.2, 1.2, 0.6, 0.6, 1.2, 1.2, 2.4, 6.0, 1.2, 4.2, 4.2, 4.2, 4.2, 0.0, 0.0, 0.0, 0.0, 1.8]","[Timestamp('2019-08-12 00:00:00'), Timestamp('2019-08-21 00:00:00'), Timestamp('2019-08-30 00:00:00'), Timestamp('2019-09-16 00:00:00'), Timestamp('2019-09-30 00:00:00'), Timestamp('2019-11-04 00:00:00'), Timestamp('2019-12-02 00:00:00'), Timestamp('2019-12-23 00:00:00'), Timestamp('2020-01-13 00:00:00'), Timestamp('2020-01-27 00:00:00'), Timestamp('2020-02-03 00:00:00'), Timestamp('2020-02-10 00:00:00'), Timestamp('2020-02-24 00:00:00'), Timestamp('2020-06-04 00:00:00'), Timestamp('2020-06-26 00:00:00'), Timestamp('2020-07-01 00:00:00'), Timestamp('2020-07-13 00:00:00'), Timestamp('2020-07-29 00:00:00'), Timestamp('2020-08-11 00:00:00'), Timestamp('2020-08-17 00:00:00'), Timestamp('2020-08-31 00:00:00'), Timestamp('2020-09-14 00:00:00'), Timestamp('2020-09-21 00:00:00'), Timestamp('2020-09-28 00:00:00'), Timestamp('2020-10-05 00:00:00')]"
1231,33335,29379857,"[0.6, 0.6, 0.6, 0.6]","[Timestamp('2019-08-19 00:00:00'), Timestamp('2019-08-28 00:00:00'), Timestamp('2019-09-19 00:00:00'), Timestamp('2020-01-06 00:00:00')]"
1232,33335,29379619,"[0.6, 0.6]","[Timestamp('2019-08-29 00:00:00'), Timestamp('2020-08-11 00:00:00')]"
1233,33335,29378967,"[1.2, 4.2, 1.2, 1.8, 1.8]","[Timestamp('2020-01-27 00:00:00'), Timestamp('2020-02-24 00:00:00'), Timestamp('2020-07-22 00:00:00'), Timestamp('2020-08-05 00:00:00'), Timestamp('2020-08-25 00:00:00')]"
1234,33335,29379694,[0.6],[Timestamp('2019-08-05 00:00:00')]
1235,33335,29379696,"[1.2, 0.6, 0.6, 0.6, 1.2, 1.2, 1.2, 1.8, 1.8, 1.8, 1.2, 1.2]","[Timestamp('2019-08-07 00:00:00'), Timestamp('2019-12-30 00:00:00'), Timestamp('2020-01-10 00:00:00'), Timestamp('2020-02-11 00:00:00'), Timestamp('2020-06-09 00:00:00'), Timestamp('2020-06-11 00:00:00'), Timestamp('2020-06-17 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-07-27 00:00:00'), Timestamp('2020-08-07 00:00:00'), Timestamp('2020-08-12 00:00:00'), Timestamp('2020-08-25 00:00:00')]"
1236,33335,29379663,"[2.4, 4.2, 2.4, 6.0, 3.0, 2.4, 1.2, 0.0]","[Timestamp('2020-01-14 00:00:00'), Timestamp('2020-06-03 00:00:00'), Timestamp('2020-06-11 00:00:00'), Timestamp('2020-07-01 00:00:00'), Timestamp('2020-07-17 00:00:00'), Timestamp('2020-08-07 00:00:00'), Timestamp('2020-08-10 00:00:00'), Timestamp('2020-09-14 00:00:00')]"
